,Restaurant,Category,Types,Items,Calories,Protein (g),Carbs (g),Sodium (mg),Sugars (g)
1053,jack-in-the-box,entrees,healthy dining,"Smoothie, Mango 16oz",290,2,72,533.3369853917662,57.0
1054,jack-in-the-box,entrees,healthy dining,"Smoothie, Strawberry 16oz",270,2,67,533.3369853917662,51.0
1055,jack-in-the-box,entrees,healthy dining,"Smoothie, Strawberry Banana 16oz.",290,2,73,533.3369853917662,57.0
1056,jack-in-the-box,entrees,burgers & more,Bacon Ultimate Cheeseburger,910,27,44,533.3369853917662,7.0
1057,jack-in-the-box,entrees,burgers & more,Big Cheeseburger,560,29,43,533.3369853917662,6.0
1058,jack-in-the-box,entrees,burgers & more,Hamburger,280,14,32,533.3369853917662,5.0
1059,jack-in-the-box,entrees,burgers & more,Hamburger w/ Cheese,320,16,32,533.3369853917662,6.0
1060,jack-in-the-box,entrees,burgers & more,Jr. Jack,320,14,33,533.3369853917662,6.0
1061,jack-in-the-box,entrees,burgers & more,Jr. Jack w/ Cheese,370,16,33,533.3369853917662,66.0
1062,jack-in-the-box,entrees,burgers & more,Jr. Bacon Cheeseburger,390,19,32,533.3369853917662,6.0
1063,jack-in-the-box,entrees,burgers & more,Jumbo Jack,490,26,44,533.3369853917662,7.0
1064,jack-in-the-box,entrees,burgers & more,Jumbo Jack w/ Cheese,570,30,45,533.3369853917662,8.0
1065,jack-in-the-box,entrees,burgers & more,Sirloin Cheeseburger,940,41,52,533.3369853917662,9.0
1066,jack-in-the-box,entrees,burgers & more,Sirloin Cheeseburger w/ Bacon,1030,48,52,533.3369853917662,10.0
1067,jack-in-the-box,entrees,burgers & more,Sirloin Swiss & Grilled Onion Burger,930,41,52,533.3369853917662,9.0
1068,jack-in-the-box,entrees,burgers & more,Sirloin Swiss & Grilled Onion Burger w/ Bacon,1020,49,52,533.3369853917662,10.0
1069,jack-in-the-box,entrees,burgers & more,Sourdough Jack,660,35,40,533.3369853917662,8.0
1070,jack-in-the-box,entrees,burgers & more,Sourdough Cheesesteak Melt,450,23,40,533.3369853917662,6.0
1071,jack-in-the-box,entrees,burgers & more,Ultimate Cheeseburger,820,50,44,533.3369853917662,7.0
1072,jack-in-the-box,entrees,chicken & more,Chicken Fajita Pita made w/ Whole Grain (no salsa),320,24,33,533.3369853917662,3.0
1073,jack-in-the-box,entrees,chicken & more,Chicken Fajita Pita made w/ Whole Grain (w/ salsa),330,24,35,533.3369853917662,4.0
1074,jack-in-the-box,entrees,chicken & more,Chicken Nuggets 5 pc.,240,9,13,533.3369853917662,0.0
1075,jack-in-the-box,entrees,chicken & more,Chicken Nuggets 10 pc.,480,19,26,533.3369853917662,0.0
1076,jack-in-the-box,entrees,chicken & more,Chicken Nuggets 20 pc,950,38,51,533.3369853917662,1.0
1077,jack-in-the-box,entrees,chicken & more,Chicken Sandwich,410,15,42,533.3369853917662,4.0
1078,jack-in-the-box,entrees,chicken & more,Chicken Sandwich w/ Bacon,470,21,42,533.3369853917662,4.0
1079,jack-in-the-box,entrees,chicken & more,"Chicken Strips, Crispy 4 pc.",560,33,53,533.3369853917662,0.0
1080,jack-in-the-box,entrees,chicken & more,"Chicken Strips, Grilled 4 pc.",250,43,5,533.3369853917662,3.0
1081,jack-in-the-box,entrees,chicken & more,Fish Sandwich (Seasonal),390,17,46,533.3369853917662,4.0
1082,jack-in-the-box,entrees,chicken & more,Homestyle Ranch Chicken Club,730,39,65,533.3369853917662,8.0
1083,jack-in-the-box,entrees,chicken & more,Jack’s Spicy Chicken,530,28,61,533.3369853917662,6.0
1084,jack-in-the-box,entrees,chicken & more,Jack’s Spicy Chicken w/ Cheese,600,32,62,533.3369853917662,7.0
1085,jack-in-the-box,entrees,"chicken & morechicken served at jack in the box includes traditional crispy fried or grilled sandwiches topped with lettuce, tomato, and real mayonnaise. the ever-popular fried chicken strips and nuggets are also available. for those seeking healthier fare, try the grilled chicken fajita pita or chicken teriyaki bowl, which are lower-calorie meals.",Sourdough Grilled Chicken Club,540,39,38,533.3369853917662,6.0
1086,jack-in-the-box,entrees,something different,Chicken Teriyaki Bowl,690,27,133,533.3369853917662,36.0
1087,jack-in-the-box,entrees,something different,"Grilled Sandwich, Deli Trio",620,36,54,533.3369853917662,4.0
1088,jack-in-the-box,entrees,something different,"Grilled Sandwich, Turkey Bacon, & Cheddar",660,41,53,533.3369853917662,4.0
1089,jack-in-the-box,sides,salads,Chicken Club Salad w/ Crispy Chicken Strips,510,32,36,533.3369853917662,4.0
1090,jack-in-the-box,sides,salads,Chicken Club Salad w/ Grilled Chicken Strips,360,37,12,533.3369853917662,5.0
1091,jack-in-the-box,sides,salads,Grilled Chicken Salad,250,28,14,533.3369853917662,6.0
1092,jack-in-the-box,sides,salads,Southwest Chicken Salad w/ Crispy Chicken Strips,500,29,52,533.3369853917662,5.0
1093,jack-in-the-box,sides,salads,Southwest Chicken Salad w/ Grilled Chicken Strips,350,34,28,533.3369853917662,6.0
1094,jack-in-the-box,sides,salads,Bacon Ranch Dressing,220,1,3,533.3369853917662,1.0
1095,jack-in-the-box,sides,salads,Creamy Southwest Dressing,190,1,3,533.3369853917662,1.0
1096,jack-in-the-box,sides,salads,Gourmet Seasoned Croutons,50,1,9,533.3369853917662,0.0
1097,jack-in-the-box,sides,salads,Lite Ranch Dressing,130,1,2,533.3369853917662,1.0
1098,jack-in-the-box,sides,salads,Low-Fat Balsamic Vinaigrette,25,0,3,533.3369853917662,2.0
1099,jack-in-the-box,sides,salads,Spicy Corn Sticks,60,1,7,533.3369853917662,0.0
1100,jack-in-the-box,sides,snacks & sides,Bacon Cheddar Potato Wedges,600,17,58,533.3369853917662,2.0
1101,jack-in-the-box,sides,snacks & sides,Chiquita Apple Bites w/ Caramel,70,0,17,533.3369853917662,13.0
1102,jack-in-the-box,sides,snacks & sides,Egg Roll 1 pc.,150,5,15,533.3369853917662,2.0
1103,jack-in-the-box,sides,snacks & sides,Egg Roll 3 pc.,440,16,46,533.3369853917662,6.0
1104,jack-in-the-box,sides,snacks & sides,"French Fries, small",330,4,45,533.3369853917662,0.0
1105,jack-in-the-box,sides,snacks & sides,"French Fries, medium",450,5,61,533.3369853917662,1.0
1106,jack-in-the-box,sides,snacks & sides,"French Fries, large",610,7,83,533.3369853917662,1.0
1107,jack-in-the-box,sides,snacks & sides,Mozzarella Cheese Sticks 3 pc.,280,12,22,533.3369853917662,0.0
1108,jack-in-the-box,sides,snacks & sides,Mozzarella Cheese Sticks 6 pc.,560,24,43,533.3369853917662,1.0
1109,jack-in-the-box,sides,snacks & sides,Onion Rings,450,6,45,533.3369853917662,5.0
1110,jack-in-the-box,sides,snacks & sides,"Seasoned Curly Fries, small",280,3,30,533.3369853917662,0.0
1111,jack-in-the-box,sides,snacks & sides,"Seasoned Curly Fries, medium",430,5,46,533.3369853917662,0.0
1112,jack-in-the-box,sides,snacks & sides,"Seasoned Curly Fries, large",580,7,63,533.3369853917662,0.0
1113,jack-in-the-box,sides,snacks & sides,"Stuffed Jalapenos, 3 pc.",220,6,21,533.3369853917662,2.0
1114,jack-in-the-box,sides,snacks & sides,"Stuffed Jalapenos, 7 pc.",510,14,49,533.3369853917662,5.0
1115,jack-in-the-box,sides,snacks & sides,Taco (1 Taco),190,6,17,533.3369853917662,3.0
1116,jack-in-the-box,entrees,breakfast & brunchfast,Bacon Breakfast Jack,310,17,30,533.3369853917662,4.0
1117,jack-in-the-box,entrees,breakfast & brunchfast,Bacon Egg & Cheese Biscuit,430,16,35,533.3369853917662,1.0
1118,jack-in-the-box,entrees,breakfast & brunchfast,Breakfast Jack,280,16,30,533.3369853917662,4.0
1119,jack-in-the-box,entrees,breakfast & brunchfast,Grilled Breakfast Sandwich,620,36,53,533.3369853917662,4.0
1120,jack-in-the-box,entrees,breakfast & brunchfast,Extreme Sausage Sandwich,660,29,32,533.3369853917662,5.0
1121,jack-in-the-box,entrees,breakfast & brunchfast,Hash Brown,190,2,17,533.3369853917662,0.0
1122,jack-in-the-box,entrees,breakfast & brunchfast,"Jumbo Breakfast Platter, Bacon",560,24,46,533.3369853917662,7.0
1123,jack-in-the-box,entrees,breakfast & brunchfast,"Jumbo Breakfast Platter, Sausage",640,23,47,533.3369853917662,7.0
1124,jack-in-the-box,entrees,breakfast & brunchfast,Meaty Breakfast Burrito (no salsa),610,33,38,533.3369853917662,2.0
1125,jack-in-the-box,entrees,breakfast & brunchfast,Meaty Breakfast Burrito (w/ salsa),620,33,40,533.3369853917662,3.0
1126,jack-in-the-box,entrees,breakfast & brunchfast,Mini Pancakes,140,4,28,533.3369853917662,6.0
1127,jack-in-the-box,entrees,breakfast & brunchfast,Sausage Biscuit,450,11,35,533.3369853917662,1.0
1128,jack-in-the-box,entrees,breakfast & brunchfast,Sausage Breakfast Jack,430,19,30,533.3369853917662,4.0
1129,jack-in-the-box,entrees,breakfast & brunchfast,Sausage Croissant,560,19,32,533.3369853917662,3.0
1130,jack-in-the-box,entrees,breakfast & brunchfast,Sausage Egg & Cheese Biscuit,560,19,36,533.3369853917662,1.0
1131,jack-in-the-box,entrees,breakfast & brunchfast,Sourdough Breakfast Sandwich,410,20,35,533.3369853917662,4.0
1132,jack-in-the-box,entrees,breakfast & brunchfast,Steak & Egg Burrito (no salsa),790,33,57,533.3369853917662,3.0
1133,jack-in-the-box,entrees,breakfast & brunchfast,Steak & Egg Burrito (w/ salsa),800,33,58,533.3369853917662,4.0
1134,jack-in-the-box,entrees,breakfast & brunchfast,Spicy Chicken Biscuit,540,25,53,533.3369853917662,2.0
1135,jack-in-the-box,entrees,breakfast & brunchfast,Supreme Croissant,450,19,32,533.3369853917662,4.0
1136,jack-in-the-box,entrees,breakfast & brunchfast,Ultimate Breakfast Sandwich,520,33,42,533.3369853917662,5.0
1137,jack-in-the-box,beverages,drinks,16oz,180,0,54,533.3369853917662,54.0
1138,jack-in-the-box,beverages,drinks,20oz,250,0,68,533.3369853917662,68.0
1139,jack-in-the-box,beverages,drinks,32oz,400,0,109,533.3369853917662,109.0
1140,jack-in-the-box,beverages,drinks,42oz,520,0,119,533.3369853917662,119.0
1141,jack-in-the-box,beverages,drinks,16oz,180,0,50,533.3369853917662,50.0
1142,jack-in-the-box,beverages,drinks,20oz,230,0,62,533.3369853917662,62.0
1143,jack-in-the-box,beverages,drinks,32oz,360,0,100,533.3369853917662,100.0
1144,jack-in-the-box,beverages,drinks,42oz,480,0,131,533.3369853917662,131.0
1145,jack-in-the-box,beverages,drinks,Aquarius Bottled Water,0,0,0,533.3369853917662,0.0
1146,jack-in-the-box,beverages,drinks,16oz,0,0,0,533.3369853917662,0.0
1147,jack-in-the-box,beverages,drinks,20oz,0,0,0,533.3369853917662,0.0
1148,jack-in-the-box,beverages,drinks,32oz,5,0,0,533.3369853917662,0.0
1149,jack-in-the-box,beverages,drinks,42oz,5,0,0,533.3369853917662,0.0
1150,jack-in-the-box,beverages,drinks,16oz,0,0,0,533.3369853917662,0.0
1151,jack-in-the-box,beverages,drinks,20oz,0,0,0,533.3369853917662,0.0
1152,jack-in-the-box,beverages,drinks,32oz,0,0,0,533.3369853917662,0.0
1153,jack-in-the-box,beverages,drinks,42oz,0,0,0,533.3369853917662,0.0
1154,jack-in-the-box,beverages,drinks,16oz,180,0,50,533.3369853917662,45.0
1155,jack-in-the-box,beverages,drinks,20oz,230,0,62,533.3369853917662,57.0
1156,jack-in-the-box,beverages,drinks,32oz,360,0,100,533.3369853917662,91.0
1157,jack-in-the-box,beverages,drinks,42oz,480,0,131,533.3369853917662,119.0
1158,jack-in-the-box,beverages,drinks,16oz,160,0,89,533.3369853917662,44.0
1159,jack-in-the-box,beverages,drinks,20oz,210,0,116,533.3369853917662,55.0
1160,jack-in-the-box,beverages,drinks,32oz,330,0,44,533.3369853917662,89.0
1161,jack-in-the-box,beverages,drinks,42oz,430,0,56,533.3369853917662,116.0
1162,jack-in-the-box,beverages,drinks,20oz,210,0,117,533.3369853917662,56.0
1163,jack-in-the-box,beverages,drinks,32oz,330,0,21,533.3369853917662,89.0
1164,jack-in-the-box,beverages,drinks,42oz,430,0,20,533.3369853917662,117.0
1165,jack-in-the-box,beverages,drinks,"Flavored Iced Tea, Mango 24oz",80,0,21,533.3369853917662,19.0
1166,jack-in-the-box,beverages,drinks,"Flavored Iced Tea, Peach 24 oz",80,0,20,533.3369853917662,18.0
1167,jack-in-the-box,beverages,drinks,"Flavored Iced Tea, Raspberry 24 oz",80,0,21,533.3369853917662,19.0
1168,jack-in-the-box,beverages,drinks,16oz,5,0,1,533.3369853917662,0.0
1169,jack-in-the-box,beverages,drinks,20oz,5,0,2,533.3369853917662,0.0
1170,jack-in-the-box,beverages,drinks,32oz,10,0,3,533.3369853917662,0.0
1171,jack-in-the-box,beverages,drinks,42oz,10,0,4,533.3369853917662,0.0
1172,jack-in-the-box,beverages,drinks,16oz,210,0,56,533.3369853917662,55.0
1173,jack-in-the-box,beverages,drinks,42oz,550,1,148,533.3369853917662,144.0
1174,jack-in-the-box,beverages,drinks,12oz,5,0,1,533.3369853917662,0.0
1175,jack-in-the-box,beverages,drinks,16oz,10,0,2,533.3369853917662,0.0
1176,jack-in-the-box,beverages,drinks,12oz,5,0,1,533.3369853917662,0.0
1177,jack-in-the-box,beverages,drinks,16oz,10,0,2,533.3369853917662,0.0
1178,jack-in-the-box,beverages,drinks,16oz,180,0,45,533.3369853917662,45.0
1179,jack-in-the-box,beverages,drinks,20oz,220,0,57,533.3369853917662,57.0
1180,jack-in-the-box,beverages,drinks,32oz,350,0,91,533.3369853917662,91.0
1181,jack-in-the-box,beverages,drinks,42oz,460,0,119,533.3369853917662,119.0
1182,jack-in-the-box,beverages,drinks,Minute Maid Orange Juice 10oz,140,2,33,533.3369853917662,30.0
1183,jack-in-the-box,beverages,drinks,Mango 16oz,290,2,72,533.3369853917662,57.0
1184,jack-in-the-box,beverages,drinks,Mango 24oz,450,3,114,533.3369853917662,91.0
1185,jack-in-the-box,beverages,drinks,Strawberry 16oz,270,2,67,533.3369853917662,51.0
1186,jack-in-the-box,beverages,drinks,Strawberry 24oz,400,3,99,533.3369853917662,77.0
1187,jack-in-the-box,beverages,drinks,Strawberry Banana 16oz,290,2,73,533.3369853917662,57.0
1188,jack-in-the-box,beverages,drinks,Strawberry Banana 24oz,440,3,108,533.3369853917662,85.0
1189,jack-in-the-box,beverages,drinks,16oz,180,0,45,533.3369853917662,45.0
1190,jack-in-the-box,beverages,drinks,20oz,220,0,57,533.3369853917662,57.0
1191,jack-in-the-box,beverages,drinks,32oz,350,0,91,533.3369853917662,91.0
1192,jack-in-the-box,beverages,drinks,42oz,460,0,119,533.3369853917662,119.0
1193,jack-in-the-box,dessert,shakes & desserts,Chocolate Overload Cake,300,4,57,533.3369853917662,34.0
1194,jack-in-the-box,dessert,shakes & desserts,Mini Cookies,310,3,47,533.3369853917662,26.0
1195,jack-in-the-box,dessert,shakes & desserts,5 pc,350,4,42,533.3369853917662,12.0
1196,jack-in-the-box,dessert,shakes & desserts,10 pc,690,7,84,533.3369853917662,25.0
1197,jack-in-the-box,dessert,shakes & desserts,New York Style Cheesecake,310,7,32,533.3369853917662,22.0
1198,jack-in-the-box,dessert,shakes & desserts,Chocolate w/ Whipped Topping 16oz,800,13,101,533.3369853917662,88.0
1199,jack-in-the-box,dessert,shakes & desserts,Chocolate w/ Whipped Topping 24oz,1150,19,146,533.3369853917662,128.0
1200,jack-in-the-box,dessert,shakes & desserts,Oreo Cookie w/ Whipped Topping 16oz,810,13,92,533.3369853917662,73.0
1201,jack-in-the-box,dessert,shakes & desserts,Oreo Cookie w/ Whipped Topping 24oz,1170,19,134,533.3369853917662,105.0
1202,jack-in-the-box,dessert,shakes & desserts,Strawberry w/ Whipped Topping 16oz,780,12,95,533.3369853917662,80.0
1203,jack-in-the-box,dessert,shakes & desserts,Strawberry w/ Whipped Topping 24oz,1120,17,138,533.3369853917662,116.0
1204,jack-in-the-box,dessert,shakes & desserts,Vanilla w/ Whipped Topping 16oz,700,12,76,533.3369853917662,63.0
1205,jack-in-the-box,dessert,shakes & desserts,Vanilla w/ Whipped Topping 24oz,1000,17,109,533.3369853917662,91.0
1206,jack-in-the-box,entrees,value menu,Big Cheeseburger,560,29,43,533.3369853917662,6.0
1207,jack-in-the-box,entrees,value menu,Chicken Sandwich,410,15,42,533.3369853917662,4.0
1208,jack-in-the-box,entrees,value menu,Chicken Sandwich w/ Bacon,470,21,42,533.3369853917662,4.0
1209,jack-in-the-box,entrees,value menu,Grilled Cheese Sandwich,330,11,34,533.3369853917662,3.0
1210,jack-in-the-box,entrees,value menu,Jr. Jack,320,14,33,533.3369853917662,6.0
1211,jack-in-the-box,entrees,value menu,Jr. Jack w/ Cheese,370,16,33,533.3369853917662,6.0
1212,jack-in-the-box,entrees,value menu,Jr. Bacon Cheeseburger,390,19,32,533.3369853917662,6.0
1213,jack-in-the-box,entrees,value menu,Jumbo Jack,490,26,44,533.3369853917662,7.0
1214,jack-in-the-box,entrees,value menu,Jumbo Jack w/ Cheese,570,30,45,533.3369853917662,8.0
1215,jack-in-the-box,entrees,value menu,Taco (2 Tacos),390,13,33,533.3369853917662,6.0
1216,jack-in-the-box,entrees,cheeses,American Cheese,40,2,0,533.3369853917662,0.0
1217,jack-in-the-box,entrees,cheeses,Provolone Cheese,60,4,0,533.3369853917662,0.0
1218,jack-in-the-box,entrees,cheeses,Real Cheddar Cheese,70,4,1,533.3369853917662,0.0
1228,Wendys,sides,garden sensations salads,Apple Pecan Chicken Salad,350,35,27,970.0,17.0
1229,Wendys,sides,garden sensations salads,Apple Pecan Chicken Salad Half-Size,180,18,14,490.0,9.0
1230,Wendys,sides,garden sensations salads,Roasted Pecans,110,1,6,60.0,4.0
1231,Wendys,sides,garden sensations salads,Pomegranate Vinaigrette Dressing,60,0,8,160.0,8.0
1232,Wendys,sides,garden sensations salads,Baja Chili Salad,530,32,34,1580.0,10.0
1233,Wendys,sides,garden sensations salads,Baja Chili Salad Half-Size,280,16,18,820.0,6.0
1234,Wendys,sides,garden sensations salads,Seasoned Tortilla Strips,80,1,11,105.0,0.0
1235,Wendys,sides,garden sensations salads,Red Jalapeño Dressing,100,1,2,220.0,1.0
1236,Wendys,sides,garden sensations salads,Chicken BLT Cobb Salad,380,44,11,1190.0,4.0
1237,Wendys,sides,garden sensations salads,Chicken BLT Cobb Salad Half-Size,190,22,6,600.0,2.0
1238,Wendys,sides,garden sensations salads,Avocado Ranch Dressing,100,1,2,220.0,1.0
1239,Wendys,sides,garden sensations salads,Spicy Chicken Caesar Salad,480,35,24,1030.0,3.0
1240,Wendys,sides,garden sensations salads,Spicy Chicken Caesar Salad Half-Size,250,18,14,520.0,2.0
1241,Wendys,sides,garden sensations salads,Gourmet Croutons,80,2,13,190.0,0.0
1242,Wendys,sides,garden sensations salads,Lemon Garlic Caesar Dressing,110,2,2,180.0,1.0
1243,Wendys,sides,garden sensations salads,Classic Ranch Dressing,100,1,2,150.0,1.0
1244,Wendys,sides,garden sensations salads,Light Classic Ranch Dressing,50,1,2,160.0,1.0
1245,Wendys,sides,garden sensations salads,Italian Vinaigrette Dressing,70,0,4,180.0,3.0
1246,Wendys,sides,garden sensations salads,Fat-Free French Dressing,40,0,9,95.0,8.0
1247,Wendys,sides,garden sensations salads,Thousand Island Dressing,160,0,5,290.0,4.0
1248,Wendys,sides,side selections,Garden Side Salad,20,1,4,30.0,2.0
1249,Wendys,sides,side selections,Gourmet Croutons,80,2,13,190.0,0.0
1250,Wendys,sides,side selections,Caesar Side Salad,60,4,4,70.0,1.0
1251,Wendys,sides,side selections,Gourmet Croutons,80,2,13,190.0,0.0
1252,Wendys,sides,side selections,Lemon Garlic Caesar Dressing,110,2,2,180.0,1.0
1253,Wendys,sides,side selections,Apple Slices,40,0,9,0.0,7.0
1254,Wendys,sides,side selections,Plain Baked Potato (avg. wgt. 10 oz.),270,7,61,25.0,3.0
1255,Wendys,sides,side selections,Sour Cream & Chive Baked Potato,320,8,63,50.0,4.0
1256,Wendys,sides,side selections,Buttery Best Spread,50,0,0,95.0,0.0
1257,Wendys,sides,side selections,"Rich & Meaty Chili, Small",180,13,20,790.0,5.0
1258,Wendys,sides,side selections,"Rich & Meaty Chili, Large",270,19,31,1180.0,8.0
1259,Wendys,sides,side selections,Hot Chili Seasoning Packet,5,0,1,280.0,1.0
1260,Wendys,sides,side selections,Saltine Crackers,25,1,5,80.0,0.0
1261,Wendys,sides,side selections,"Cheddar Cheese, Shredded",70,4,1,110.0,0.0
1262,Wendys,sides,side selections,Chili Cheese Fries,530,16,55,1050.0,4.0
1263,Wendys,sides,side selections,Value Natural-Cut Fries,220,3,28,240.0,0.0
1264,Wendys,sides,side selections,Small Natural-Cut Fries,310,4,40,330.0,0.0
1265,Wendys,sides,side selections,Medium Natural-Cut Fries,410,5,52,440.0,0.0
1266,Wendys,sides,side selections,Large Natural-Cut Fries,500,6,65,540.0,0.0
1267,Wendys,sides,side selections,"Ketchup, 1 Packet",10,0,2,70.0,2.0
1268,Wendys,beverages,beverages,TruMoo® 1% Lowfat White Milk,100,8,12,115.0,11.0
1269,Wendys,beverages,beverages,TruMoo 1% Lowfat Chocolate Milk,120,8,18,160.0,17.0
1270,Wendys,beverages,beverages,Juicy Juice® Apple Juice,90,0,22,5.0,20.0
1271,Wendys,beverages,beverages,Nestlé® Pure Life® Bottled Water,0,0,0,0.0,0.0
1272,Wendys,entrees,crispy chicken nuggets,4-Piece Regular Chicken Nuggets,180,9,10,350.0,0.0
1273,Wendys,entrees,crispy chicken nuggets,4-Piece Spicy Chicken Nuggets,170,10,9,500.0,0.0
1274,Wendys,entrees,crispy chicken nuggets,6-Piece Regular Chicken Nuggets,270,14,14,520.0,0.0
1275,Wendys,entrees,crispy chicken nuggets,6-Piece Spicy Chicken Nuggets,260,15,14,750.0,0.0
1276,Wendys,entrees,crispy chicken nuggets,10-Piece Chicken Nuggets,450,23,24,870.0,0.0
1281,Wendys,entrees,sandwiches,Jr. Hamburger,250,14,25,600.0,5.0
1282,Wendys,entrees,sandwiches,Jr. Cheeseburger,290,16,26,800.0,6.0
1283,Wendys,entrees,sandwiches,Jr. Bacon Cheeseburger (JBC),390,20,26,870.0,5.0
1284,Wendys,entrees,sandwiches,Jr. Cheeseburger Deluxe,350,17,27,830.0,7.0
1285,Wendys,entrees,sandwiches,Double Stack™,420,27,26,1060.0,6.0
1286,Wendys,entrees,sandwiches,"Hamburger, Kids’ Meal",250,14,25,530.0,5.0
